АМг2;Н;1.5;1000;0;2000;0;;
АМг2;Н;1.5;1000;0;2500;0;;
АМг2;Н;1.5;1000;0;3000;0;;
АМг2;Н;1.5;1000;0;3500;0;;
АМг2;Н;1.5;1000;0;4000;0;;
АМг2;Н;1.5;1000;0;4500;0;;
АМг2;Н;1.5;1000;0;5000;0;;
АМг2;Н;1.5;1000;0;5500;0;;
АМг2;Н;1.5;1000;0;6000;0;;
АМг2;Н;1.5;1000;0;6500;0;;
АМг2;Н;1.5;1000;0;7000;0;;
АМг2;Н;1.5;1000;0;7500;0;;
АМг2;Н;1.5;1000;0;8000;0;;
АМг2;Н;1.5;1100;0;2000;0;;
АМг2;Н;1.5;1100;0;2500;0;;
АМг2;Н;1.5;1100;0;3000;0;;
АМг2;Н;1.5;1100;0;3500;0;;
АМг2;Н;1.5;1100;0;4000;0;;
АМг2;Н;1.5;1100;0;4500;0;;
АМг2;Н;1.5;1100;0;5000;0;;
АМг2;Н;1.5;1100;0;5500;0;;
АМг2;Н;1.5;1100;0;6000;0;;
АМг2;Н;1.5;1100;0;6500;0;;
АМг2;Н;1.5;1100;0;7000;0;;
АМг2;Н;1.5;1100;0;7500;0;;
АМг2;Н;1.5;1100;0;8000;0;;
АМг2;Н;1.5;1200;0;2000;0;;
АМг2;Н;1.5;1200;0;2500;0;;
АМг2;Н;1.5;1200;0;3000;0;;
АМг2;Н;1.5;1200;0;3500;0;;
АМг2;Н;1.5;1200;0;4000;0;;
АМг2;Н;1.5;1200;0;4500;0;;
АМг2;Н;1.5;1200;0;5000;0;;
АМг2;Н;1.5;1200;0;5500;0;;
АМг2;Н;1.5;1200;0;6000;0;;
АМг2;Н;1.5;1200;0;6500;0;;
АМг2;Н;1.5;1200;0;7000;0;;
АМг2;Н;1.5;1200;0;7500;0;;
АМг2;Н;1.5;1200;0;8000;0;;
АМг2;Н;1.5;1300;0;2000;0;;
АМг2;Н;1.5;1300;0;2500;0;;
АМг2;Н;1.5;1300;0;3000;0;;
АМг2;Н;1.5;1300;0;3500;0;;
АМг2;Н;1.5;1300;0;4000;0;;
